Segmento;codigo;Produto;Suporte;Transferencia Telefone;Transferencia Blip
INCENDIO E ILUMINAÇÃO;461;FBS 25PC;Sim;controle_acesso_incendio_iluminacao;INCENDIO e ILUMINAÇÃO
INCENDIO E ILUMINAÇÃO;461;FBS25PC -1029;Sim;controle_acesso_incendio_iluminacao;INCENDIO e ILUMINAÇÃO
INCENDIO E ILUMINAÇÃO;461;FILTRO DE LINHA;Sim;controle_acesso_incendio_iluminacao;INCENDIO e ILUMINAÇÃO
INCENDIO E ILUMINAÇÃO;461;FNA 520;Sim;controle_acesso_incendio_iluminacao;INCENDIO e ILUMINAÇÃO
INCENDIO E ILUMINAÇÃO;461;FONTE ASD 535;Sim;controle_acesso_incendio_iluminacao;INCENDIO e ILUMINAÇÃO
INCENDIO E ILUMINAÇÃO;461;FONTE AUXILIAR (FON 1000);Sim;controle_acesso_incendio_iluminacao;INCENDIO e ILUMINAÇÃO
INCENDIO E ILUMINAÇÃO;461;FONTE AUXILIAR CENTRAL NH-485 - AMPLIFICADORA * NH-485;Sim;controle_acesso_incendio_iluminacao;INCENDIO e ILUMINAÇÃO
INCENDIO E ILUMINAÇÃO;461;GER AER DISP TEMP STX 250T C/SUP INOX;Sim;controle_acesso_incendio_iluminacao;INCENDIO e ILUMINAÇÃO
INCENDIO E ILUMINAÇÃO;461;GER AER DISP TEMP STX 30T C/SUP INOX;Sim;controle_acesso_incendio_iluminacao;INCENDIO e ILUMINAÇÃO
INCENDIO E ILUMINAÇÃO;461;GER AER DISP TEMP STX 500T C/SUP INOX;Sim;controle_acesso_incendio_iluminacao;INCENDIO e ILUMINAÇÃO
INCENDIO E ILUMINAÇÃO;461;GER AER DISP TEMP STX 60T C/SUP INOX;Sim;controle_acesso_incendio_iluminacao;INCENDIO e ILUMINAÇÃO
INCENDIO E ILUMINAÇÃO;461;GER.AER. STX 1000E;Sim;controle_acesso_incendio_iluminacao;INCENDIO e ILUMINAÇÃO
INCENDIO E ILUMINAÇÃO;461;GER.AER. STX 1500E;Sim;controle_acesso_incendio_iluminacao;INCENDIO e ILUMINAÇÃO
INCENDIO E ILUMINAÇÃO;461;GER.AER. STX 2500E;Sim;controle_acesso_incendio_iluminacao;INCENDIO e ILUMINAÇÃO
INCENDIO E ILUMINAÇÃO;461;GER.AER.DISP.ELET. STX 2500E C/SUP INOX;Sim;controle_acesso_incendio_iluminacao;INCENDIO e ILUMINAÇÃO
INCENDIO E ILUMINAÇÃO;461;GERADOR DE AEROSOL STX;Sim;controle_acesso_incendio_iluminacao;INCENDIO e ILUMINAÇÃO
INCENDIO E ILUMINAÇÃO;461;GSCONTROL - DISCADORA CELLCONTROL SMS I/O;Sim;controle_acesso_incendio_iluminacao;INCENDIO e ILUMINAÇÃO
INCENDIO E ILUMINAÇÃO;461;GW 521;Sim;controle_acesso_incendio_iluminacao;INCENDIO e ILUMINAÇÃO
INCENDIO E ILUMINAÇÃO;461;IDF 620 | Detector de FUMAÇA Smart;Sim;controle_acesso_incendio_iluminacao;INCENDIO e ILUMINAÇÃO
INCENDIO E ILUMINAÇÃO;461;IDG 620 | Detector de G�s Smart;Sim;controle_acesso_incendio_iluminacao;INCENDIO e ILUMINAÇÃO
INCENDIO E ILUMINAÇÃO;461;IDL 520;Sim;controle_acesso_incendio_iluminacao;INCENDIO e ILUMINAÇÃO
INCENDIO E ILUMINAÇÃO;461;IDL 521;Sim;controle_acesso_incendio_iluminacao;INCENDIO e ILUMINAÇÃO
INCENDIO E ILUMINAÇÃO;461;IDM 620 | Detector de Mon�xido de Carbono Smart;Sim;controle_acesso_incendio_iluminacao;INCENDIO e ILUMINAÇÃO
INCENDIO E ILUMINAÇÃO;461;ILUME EMBUTIR - LED 5W IP20;Sim;controle_acesso_incendio_iluminacao;INCENDIO e ILUMINAÇÃO
INCENDIO E ILUMINAÇÃO;461;ILUME LED -5W -24V-IP20;Sim;controle_acesso_incendio_iluminacao;INCENDIO e ILUMINAÇÃO
INCENDIO E ILUMINAÇÃO;461;ILUME LUMIN CENT;Sim;controle_acesso_incendio_iluminacao;INCENDIO e ILUMINAÇÃO
INCENDIO E ILUMINAÇÃO;461;IP54;Sim;controle_acesso_incendio_iluminacao;INCENDIO e ILUMINAÇÃO
INCENDIO E ILUMINAÇÃO;461;IP55;Sim;controle_acesso_incendio_iluminacao;INCENDIO e ILUMINAÇÃO
INCENDIO E ILUMINAÇÃO;461;IP66 - 4x 100 LUMENS;Sim;controle_acesso_incendio_iluminacao;INCENDIO e ILUMINAÇÃO
INCENDIO E ILUMINAÇÃO;461;KIT FAROL 2X55W 24Vcc;Sim;controle_acesso_incendio_iluminacao;INCENDIO e ILUMINAÇÃO
INCENDIO E ILUMINAÇÃO;461;KIT FAROL LED 2x10W 24V;Sim;controle_acesso_incendio_iluminacao;INCENDIO e ILUMINAÇÃO
INCENDIO E ILUMINAÇÃO;461;KIT. SUP. AEROSOL STX250/500;Sim;controle_acesso_incendio_iluminacao;INCENDIO e ILUMINAÇÃO
INCENDIO E ILUMINAÇÃO;461;LDE 30L;Sim;controle_acesso_incendio_iluminacao;INCENDIO e ILUMINAÇÃO
INCENDIO E ILUMINAÇÃO;461;LEA 101;Sim;controle_acesso_incendio_iluminacao;INCENDIO e ILUMINAÇÃO
INCENDIO E ILUMINAÇÃO;461;LEA 150 | LUMINÁRIA DE EMERGÊNCIA DE 30 LEDS;Sim;controle_acesso_incendio_iluminacao;INCENDIO e ILUMINAÇÃO
INCENDIO E ILUMINAÇÃO;461;LEA 30 | LUMINÁRIA DE EMERGÊNCIA AUT�NOMA;Sim;controle_acesso_incendio_iluminacao;INCENDIO e ILUMINAÇÃO
INCENDIO E ILUMINAÇÃO;461;LEA 31;Sim;controle_acesso_incendio_iluminacao;INCENDIO e ILUMINAÇÃO
INCENDIO E ILUMINAÇÃO;461;LUMIN. LED - IP20 - 24V- 400 LUMENS;Sim;controle_acesso_incendio_iluminacao;INCENDIO e ILUMINAÇÃO
INCENDIO E ILUMINAÇÃO;461;LUMIN. LED - IP20 - 24V- 800 LUMENS;Sim;controle_acesso_incendio_iluminacao;INCENDIO e ILUMINAÇÃO
INCENDIO E ILUMINAÇÃO;461;LUMIN. LED 800 LUMENS 24V - IP66;Sim;controle_acesso_incendio_iluminacao;INCENDIO e ILUMINAÇÃO
INCENDIO E ILUMINAÇÃO;461;LUMIN. LED 8x100 BIVOLT IP66;Sim;controle_acesso_incendio_iluminacao;INCENDIO e ILUMINAÇÃO
INCENDIO E ILUMINAÇÃO;461;LUMINAR LUM IP20;Sim;controle_acesso_incendio_iluminacao;INCENDIO e ILUMINAÇÃO
INCENDIO E ILUMINAÇÃO;461;LUMINAR-LUM IP 55;Sim;controle_acesso_incendio_iluminacao;INCENDIO e ILUMINAÇÃO
INCENDIO E ILUMINAÇÃO;461;LUMINÁRIA - PL9W - LMC 219;Sim;controle_acesso_incendio_iluminacao;INCENDIO e ILUMINAÇÃO
INCENDIO E ILUMINAÇÃO;461;LUMINARIA SOBREPOR IP-20 24VCC - LED 16 X 1W;Sim;controle_acesso_incendio_iluminacao;INCENDIO e ILUMINAÇÃO
INCENDIO E ILUMINAÇÃO;461;LUMINARIAS DE EMERGÊNCIA;Sim;controle_acesso_incendio_iluminacao;INCENDIO e ILUMINAÇÃO
INCENDIO E ILUMINAÇÃO;461;MDI 520;Nâo;controle_acesso_incendio_iluminacao;INCENDIO e ILUMINAÇÃO
INCENDIO E ILUMINAÇÃO;461;MDI 521;Sim;controle_acesso_incendio_iluminacao;INCENDIO e ILUMINAÇÃO
INCENDIO E ILUMINAÇÃO;461;MDZ 521;Sim;controle_acesso_incendio_iluminacao;INCENDIO e ILUMINAÇÃO
INCENDIO E ILUMINAÇÃO;461;MIO 520;Sim;controle_acesso_incendio_iluminacao;INCENDIO e ILUMINAÇÃO
INCENDIO E ILUMINAÇÃO;461;MIO 521;Sim;controle_acesso_incendio_iluminacao;INCENDIO e ILUMINAÇÃO
INCENDIO E ILUMINAÇÃO;461;M�D. Comunicação SECURIFIRE P/ ASD-XLM 35;Sim;controle_acesso_incendio_iluminacao;INCENDIO e ILUMINAÇÃO
INCENDIO E ILUMINAÇÃO;461;MOD. DISPARO AEROSOL SAIDA CLASSE B;Sim;controle_acesso_incendio_iluminacao;INCENDIO e ILUMINAÇÃO
INCENDIO E ILUMINAÇÃO;461;MOD. EXT. 1 ZONA SFP-EXT1P;Sim;controle_acesso_incendio_iluminacao;INCENDIO e ILUMINAÇÃO
INCENDIO E ILUMINAÇÃO;461;Modulo DE Endereçamento - IP55 MOD. ME 9441;Sim;controle_acesso_incendio_iluminacao;INCENDIO e ILUMINAÇÃO
INCENDIO E ILUMINAÇÃO;461;Modulo DE Endereçamento 9441;Sim;controle_acesso_incendio_iluminacao;INCENDIO e ILUMINAÇÃO
INCENDIO E ILUMINAÇÃO;461;MODULO FINAL DE LINHA;Sim;controle_acesso_incendio_iluminacao;INCENDIO e ILUMINAÇÃO
INCENDIO E ILUMINAÇÃO;461;MORLEY | ACIONADOR MANUAL - MI-WCP-R/I/SF;Sim;controle_acesso_incendio_iluminacao;INCENDIO e ILUMINAÇÃO
INCENDIO E ILUMINAÇÃO;461;MORLEY | Acionador Manual Rearm�vel Ender c/ Isolador MI-MCP-FLEX-I;Sim;controle_acesso_incendio_iluminacao;INCENDIO e ILUMINAÇÃO
INCENDIO E ILUMINAÇÃO;461;MORLEY | Acionador Manual Rearm�vel Ender IP67 MI-WCP-R/I/SF;Sim;controle_acesso_incendio_iluminacao;INCENDIO e ILUMINAÇÃO
INCENDIO E ILUMINAÇÃO;461;MORLEY | Acionador Manual Rearm�vel Ender MI-MCP-FLEX;Sim;controle_acesso_incendio_iluminacao;INCENDIO e ILUMINAÇÃO
INCENDIO E ILUMINAÇÃO;461;MORLEY | Avisador Audiovisual Endereçável Analógico MI-WSS-PR-N;Sim;controle_acesso_incendio_iluminacao;INCENDIO e ILUMINAÇÃO
INCENDIO E ILUMINAÇÃO;461;MORLEY | Avisador Sonoro Endereçável Analógico MI-WSO-PR-N;Sim;controle_acesso_incendio_iluminacao;INCENDIO e ILUMINAÇÃO
INCENDIO E ILUMINAÇÃO;461;MORLEY | Caixa de Montagem M200E-SMB;Sim;controle_acesso_incendio_iluminacao;INCENDIO e ILUMINAÇÃO
INCENDIO E ILUMINAÇÃO;461;MORLEY | Caixa de Montagem para Acion Manual SR1T;Sim;controle_acesso_incendio_iluminacao;INCENDIO e ILUMINAÇÃO
INCENDIO E ILUMINAÇÃO;461;MORLEY | Caixa de Proteção em Dutos DNRE;Sim;controle_acesso_incendio_iluminacao;INCENDIO e ILUMINAÇÃO
INCENDIO E ILUMINAÇÃO;461;MORLEY | Cartão de Comunicação em Rede DXCNET 795-099;Sim;controle_acesso_incendio_iluminacao;INCENDIO e ILUMINAÇÃO
INCENDIO E ILUMINAÇÃO;461;MORLEY | Cartão de Comunicação RS232/DXC 795-122;Sim;controle_acesso_incendio_iluminacao;INCENDIO e ILUMINAÇÃO
INCENDIO E ILUMINAÇÃO;461;MORLEY | Cartão de Comunicação RS232/DXC 795-122;Sim;controle_acesso_incendio_iluminacao;INCENDIO e ILUMINAÇÃO
INCENDIO E ILUMINAÇÃO;461;MORLEY | Cartão de expansão de 2 laços DXC 795-111;Sim;controle_acesso_incendio_iluminacao;INCENDIO e ILUMINAÇÃO
INCENDIO E ILUMINAÇÃO;461;MORLEY | Central Alarme INCENDIO 1 la�o - DxC1;Sim;controle_acesso_incendio_iluminacao;INCENDIO e ILUMINAÇÃO
INCENDIO E ILUMINAÇÃO;461;MORLEY | CENTRAL DE ALARME - DxC2;Sim;controle_acesso_incendio_iluminacao;INCENDIO e ILUMINAÇÃO
INCENDIO E ILUMINAÇÃO;461;MORLEY | Conversor de Dados USB/DXc 020-891;Sim;controle_acesso_incendio_iluminacao;INCENDIO e ILUMINAÇÃO
INCENDIO E ILUMINAÇÃO;461;MORLEY | DETECTOR - MI-FHSE-S2-IV;Sim;controle_acesso_incendio_iluminacao;INCENDIO e ILUMINAÇÃO
INCENDIO E ILUMINAÇÃO;461;MORLEY | DETECTOR - MI-PSE-S2-IV;Sim;controle_acesso_incendio_iluminacao;INCENDIO e ILUMINAÇÃO
INCENDIO E ILUMINAÇÃO;461;MORLEY | Detector de FUMAÇAe Temperatura Ender Analógico MI-PTSE-S2-I;Sim;controle_acesso_incendio_iluminacao;INCENDIO e ILUMINAÇÃO
INCENDIO E ILUMINAÇÃO;461;MORLEY | Detector de Temperatura Ender Analógico MI-FHSE-S2-IV;Sim;controle_acesso_incendio_iluminacao;INCENDIO e ILUMINAÇÃO
INCENDIO E ILUMINAÇÃO;461;MORLEY | Detector Linear de FUMAÇA Endereçável MI-LPB2-S2I;Sim;controle_acesso_incendio_iluminacao;INCENDIO e ILUMINAÇÃO
INCENDIO E ILUMINAÇÃO;461;MORLEY | Detector Optico de FUMAÇA Convencional ECO1003 A;Sim;controle_acesso_incendio_iluminacao;INCENDIO e ILUMINAÇÃO
INCENDIO E ILUMINAÇÃO;461;MORLEY | Detector óptico de FUMAÇA Ender Analógico MI-PSE-S2-IV;Sim;controle_acesso_incendio_iluminacao;INCENDIO e ILUMINAÇÃO
INCENDIO E ILUMINAÇÃO;461;MORLEY | Detector Térmico 58�C Convencional ECO1005T A;Sim;controle_acesso_incendio_iluminacao;INCENDIO e ILUMINAÇÃO
INCENDIO E ILUMINAÇÃO;461;MORLEY | Detector Térmico 78�C Ender Analógico MI-HTSE-S2-IV;Sim;controle_acesso_incendio_iluminacao;INCENDIO e ILUMINAÇÃO
INCENDIO E ILUMINAÇÃO;461;MORLEY | Detector Termovelocim�trico 58�C Convencional ECO1005 A;Sim;controle_acesso_incendio_iluminacao;INCENDIO e ILUMINAÇÃO
INCENDIO E ILUMINAÇÃO;461;MORLEY | Detector Termovelocim�trico 58�C End. MI-RHSE-S2-IV;Sim;controle_acesso_incendio_iluminacao;INCENDIO e ILUMINAÇÃO
INCENDIO E ILUMINAÇÃO;461;MORLEY | Entrebase Audiovisual ENDEREÇÁVEL Anal�gica MI-BSS-PC-N;Sim;controle_acesso_incendio_iluminacao;INCENDIO e ILUMINAÇÃO
INCENDIO E ILUMINAÇÃO;461;MORLEY | Micro Modulo Monitor Ender Analógico MI-MM3E-S3;Sim;controle_acesso_incendio_iluminacao;INCENDIO e ILUMINAÇÃO
INCENDIO E ILUMINAÇÃO;461;MORLEY | Modulo de 2 Entradas e 1 SAÍDA Ender Analógico MI-D2ICMO;Sim;controle_acesso_incendio_iluminacao;INCENDIO e ILUMINAÇÃO
INCENDIO E ILUMINAÇÃO;461;MORLEY | Modulo de Comando Endereçável Analógico MI-DCMO;Sim;controle_acesso_incendio_iluminacao;INCENDIO e ILUMINAÇÃO
INCENDIO E ILUMINAÇÃO;461;MORLEY | Modulo ISOLADOR - MI-DISO;Sim;controle_acesso_incendio_iluminacao;INCENDIO e ILUMINAÇÃO
INCENDIO E ILUMINAÇÃO;461;MORLEY | Modulo Isolador MI-DISO;Sim;controle_acesso_incendio_iluminacao;INCENDIO e ILUMINAÇÃO
INCENDIO E ILUMINAÇÃO;461;MORLEY | Modulo MONITOR - MI-DMMI;Sim;controle_acesso_incendio_iluminacao;INCENDIO e ILUMINAÇÃO
INCENDIO E ILUMINAÇÃO;461;MORLEY | Redirecionador de Informa��o RS232/IP TG-IP-1;Sim;controle_acesso_incendio_iluminacao;INCENDIO e ILUMINAÇÃO
INCENDIO E ILUMINAÇÃO;461;MORLEY | REPETIDOR - ZXR-A;Sim;controle_acesso_incendio_iluminacao;INCENDIO e ILUMINAÇÃO
INCENDIO E ILUMINAÇÃO;461;MORLEY | Repetidor de Alarme INCENDIO ZXR-A;Sim;controle_acesso_incendio_iluminacao;INCENDIO e ILUMINAÇÃO
INCENDIO E ILUMINAÇÃO;461;MORLEY | Software Grafico para Centrais TG-DXC;Sim;controle_acesso_incendio_iluminacao;INCENDIO e ILUMINAÇÃO
INCENDIO E ILUMINAÇÃO;461;MORLEY | Software Grafico para Centrais TG-DXC+;Sim;controle_acesso_incendio_iluminacao;INCENDIO e ILUMINAÇÃO
INCENDIO E ILUMINAÇÃO;461;MORLEY | Tampa de Proteção Acionador Manual PS200;Sim;controle_acesso_incendio_iluminacao;INCENDIO e ILUMINAÇÃO
INCENDIO E ILUMINAÇÃO;461;MORLEY | Tubo de Aspiração 20cm DST-1;Sim;controle_acesso_incendio_iluminacao;INCENDIO e ILUMINAÇÃO
INCENDIO E ILUMINAÇÃO;461;MORLEY |Avisador Visual Endereçável Analógico MI-WST-PR-N;Sim;controle_acesso_incendio_iluminacao;INCENDIO e ILUMINAÇÃO
INCENDIO E ILUMINAÇÃO;461;MORLEY |Caixa de Mont. de Perfil Profundo Avisador IP65 WRR;Sim;controle_acesso_incendio_iluminacao;INCENDIO e ILUMINAÇÃO
INCENDIO E ILUMINAÇÃO;461;MORLEY |Modulo Monitor Ender Analógico de Zona MI-DCZM;Sim;controle_acesso_incendio_iluminacao;INCENDIO e ILUMINAÇÃO
INCENDIO E ILUMINAÇÃO;461;MORLEY |Modulo Monitor Enderl Analógico de 1 Entrada MI-DMMI;Sim;controle_acesso_incendio_iluminacao;INCENDIO e ILUMINAÇÃO
INCENDIO E ILUMINAÇÃO;461;MORLEY |Tubo de Aspiração 100cm DST-3;Sim;controle_acesso_incendio_iluminacao;INCENDIO e ILUMINAÇÃO
INCENDIO E ILUMINAÇÃO;461;MORLEY |Tubo de Aspiração 50cm DST-1.5;Sim;controle_acesso_incendio_iluminacao;INCENDIO e ILUMINAÇÃO
INCENDIO E ILUMINAÇÃO;461;NEW SLIM;Sim;controle_acesso_incendio_iluminacao;INCENDIO e ILUMINAÇÃO
INCENDIO E ILUMINAÇÃO;461;NEW SLIM AUTON;Sim;controle_acesso_incendio_iluminacao;INCENDIO e ILUMINAÇÃO
INCENDIO E ILUMINAÇÃO;461;NEW SLIM CENTR;Sim;controle_acesso_incendio_iluminacao;INCENDIO e ILUMINAÇÃO
INCENDIO E ILUMINAÇÃO;461;NEW SLIM S/ACE;Sim;controle_acesso_incendio_iluminacao;INCENDIO e ILUMINAÇÃO
INCENDIO E ILUMINAÇÃO;461;PAINEL REB DE TENSAO RT480 4MOD. DE MINUTER. S/PAINEL;Sim;controle_acesso_incendio_iluminacao;INCENDIO e ILUMINAÇÃO
INCENDIO E ILUMINAÇÃO;461;PLACA ACRILICA PSL256;Sim;controle_acesso_incendio_iluminacao;INCENDIO e ILUMINAÇÃO
INCENDIO E ILUMINAÇÃO;461;PLC DE SAÍDA 1x5W IP55;Sim;controle_acesso_incendio_iluminacao;INCENDIO e ILUMINAÇÃO
INCENDIO E ILUMINAÇÃO;461;PLC ELET DRIVE LED 5W;Sim;comunicacao_hibrido;INCENDIO e ILUMINAÇÃO
INCENDIO E ILUMINAÇÃO;461;PLC MOD. DE COMUNIC. B6-NET2-485;Sim;controle_acesso_incendio_iluminacao;INCENDIO e ILUMINAÇÃO
INCENDIO E ILUMINAÇÃO;461;PLC TRANSF DRIVE LED 5W;Sim;controle_acesso_incendio_iluminacao;INCENDIO e ILUMINAÇÃO
INCENDIO E ILUMINAÇÃO;461;PSA 125;Sim;controle_acesso_incendio_iluminacao;INCENDIO e ILUMINAÇÃO
INCENDIO E ILUMINAÇÃO;461;PSA 225;Sim;controle_acesso_incendio_iluminacao;INCENDIO e ILUMINAÇÃO
INCENDIO E ILUMINAÇÃO;461;QCAB E048-06L;Sim;controle_acesso_incendio_iluminacao;INCENDIO e ILUMINAÇÃO
INCENDIO E ILUMINAÇÃO;461;QCAB FLASH - L865-400 AQ;Sim;controle_acesso_incendio_iluminacao;INCENDIO e ILUMINAÇÃO
INCENDIO E ILUMINAÇÃO;461;QCAB LI55 CL6;Sim;controle_acesso_incendio_iluminacao;INCENDIO e ILUMINAÇÃO
INCENDIO E ILUMINAÇÃO;461;QUADRO COM SIST AL INC SIRENE C/2 SAIDAS 24V;Sim;controle_acesso_incendio_iluminacao;INCENDIO e ILUMINAÇÃO
INCENDIO E ILUMINAÇÃO;461;QUADRO COM SIST AL INC SIRENE C/4 SAIDAS 24V;Sim;controle_acesso_incendio_iluminacao;INCENDIO e ILUMINAÇÃO
INCENDIO E ILUMINAÇÃO;461;QUADRO COMANDO LINE 2000-264W 2 MOD S/PAINEL;Sim;controle_acesso_incendio_iluminacao;INCENDIO e ILUMINAÇÃO
INCENDIO E ILUMINAÇÃO;461;QUADRO COMANDO LINE 2000-264W 3 MOD S/PAINEL;Sim;controle_acesso_incendio_iluminacao;INCENDIO e ILUMINAÇÃO
INCENDIO E ILUMINAÇÃO;461;QUADRO COMANDO P/ SISTEMA ILUMINAÇÃO DE EMERGÊNCIA - RTE;Sim;controle_acesso_incendio_iluminacao;INCENDIO e ILUMINAÇÃO
INCENDIO E ILUMINAÇÃO;461;REBAIXADOR DE Tensão RT;Sim;controle_acesso_incendio_iluminacao;INCENDIO e ILUMINAÇÃO
INCENDIO E ILUMINAÇÃO;461;REPETIDORA RP 2000;Sim;controle_acesso_incendio_iluminacao;INCENDIO e ILUMINAÇÃO
INCENDIO E ILUMINAÇÃO;461;RP 520;Sim;controle_acesso_incendio_iluminacao;INCENDIO e ILUMINAÇÃO
INCENDIO E ILUMINAÇÃO;461;RT288 - PAINEL REBAIXADOR DE Tensão 4MOD.;Sim;controle_acesso_incendio_iluminacao;INCENDIO e ILUMINAÇÃO
INCENDIO E ILUMINAÇÃO;461;SAV 340;Sim;controle_acesso_incendio_iluminacao;INCENDIO e ILUMINAÇÃO
INCENDIO E ILUMINAÇÃO;461;SAV 340;Sim;controle_acesso_incendio_iluminacao;INCENDIO e ILUMINAÇÃO
INCENDIO E ILUMINAÇÃO;461;SAV 420C - Sinalizador Audiovisual Convencional;Sim;controle_acesso_incendio_iluminacao;INCENDIO e ILUMINAÇÃO
INCENDIO E ILUMINAÇÃO;461;SAV 520E;Sim;controle_acesso_incendio_iluminacao;INCENDIO e ILUMINAÇÃO
INCENDIO E ILUMINAÇÃO;461;SAV 521E;Sim;controle_acesso_incendio_iluminacao;INCENDIO e ILUMINAÇÃO
INCENDIO E ILUMINAÇÃO;461;SENSOR PARA Aspiração;Sim;controle_acesso_incendio_iluminacao;INCENDIO e ILUMINAÇÃO
INCENDIO E ILUMINAÇÃO;461;Sinalizador Audiovisual Valkyrie IP-65;Sim;controle_acesso_incendio_iluminacao;INCENDIO e ILUMINAÇÃO
INCENDIO E ILUMINAÇÃO;461;SIRENE RONTAN RT11 - 220VAc - 125dB;Sim;controle_acesso_incendio_iluminacao;INCENDIO e ILUMINAÇÃO
INCENDIO E ILUMINAÇÃO;461;UN BALIZ ROTA FUGA PSL INOX PEQ IP66 24VCC;Sim;controle_acesso_incendio_iluminacao;INCENDIO e ILUMINAÇÃO
INCENDIO E ILUMINAÇÃO;461;UNIDADE ACLARAMENTO ROTA DE FUGA;Sim;controle_acesso_incendio_iluminacao;INCENDIO e ILUMINAÇÃO
INCENDIO E ILUMINAÇÃO;461;ventilação 5CV-380;Sim;controle_acesso_incendio_iluminacao;INCENDIO e ILUMINAÇÃO
INCENDIO E ILUMINAÇÃO;461;ventilação 5CV-380 REDUN;Sim;controle_acesso_incendio_iluminacao;INCENDIO e ILUMINAÇÃO
INCENDIO E ILUMINAÇÃO;461;ventilação 7,5CV-380 REDUN;Sim;controle_acesso_incendio_iluminacao;INCENDIO e ILUMINAÇÃO
REDES HOME OFFICE;475;RF 1200;Sim;redes_home_office;Redes Home Office
REDES HOME OFFICE;475;W5-2100G;Sim;redes_home_office;Redes Home Office
REDES HOME OFFICE;475;ACtion R1200;Nâo;redes_home_office;Redes Home Office
REDES HOME OFFICE;475;Adaptador Wireless ACtion A1200;Sim;redes_home_office;Redes HO
REDES HOME OFFICE;475;Adaptador Wireless IWA 3000;Sim;redes_home_office;Redes HO
REDES HOME OFFICE;475;Adaptador Wireless IWA 3001;Sim;redes_home_office;Redes HO
REDES HOME OFFICE;475;Adaptador Wireless N300 IWA 3001;Sim;redes_home_office;Redes HO
REDES HOME OFFICE;475;Aplicativo Wi-Fi Control Home;Sim;redes_home_office;Redes Home Office
REDES HOME OFFICE;475;EX 1500;Sim;redes_home_office;Redes Home Office
REDES HOME OFFICE;475;GF 1200;Sim;redes_home_office;Redes Home Office
REDES HOME OFFICE;475;GKM 1000 E;Nâo;redes_home_office;Redes Home Office
REDES HOME OFFICE;475;GKM 1200 E;Nâo;redes_home_office;Redes Home Office
REDES HOME OFFICE;475;GKM 1210 Q;Nâo;redes_home_office;Redes Home Office
REDES HOME OFFICE;475;GKM 1220;Nâo;redes_home_office;Redes Home Office
REDES HOME OFFICE;475;GWM 1420 N;Nâo;redes_home_office;Redes Home Office
REDES HOME OFFICE;475;GWM 1420 Q;Nâo;redes_home_office;Redes Home Office
REDES HOME OFFICE;475;GWM 2420 N;Nâo;redes_home_office;Redes Home Office
REDES HOME OFFICE;475;IWE 3000N;Nâo;redes_home_office;Redes Home Office
REDES HOME OFFICE;475;IWE 3001 Repetidor Wi-Fi N300 Mbps;Nâo;redes_home_office;Redes Home Office
REDES HOME OFFICE;475;IWR 1000N;Nâo;redes_home_office;Redes Home Office
REDES HOME OFFICE;475;IWR 3000N;Nâo;redes_home_office;Redes Home Office
REDES HOME OFFICE;475;KLR 300 (Roteador KEO);Nâo;redes_home_office;Redes Home Office
REDES HOME OFFICE;475;KLR 301;Nâo;redes_home_office;Redes Home Office
REDES HOME OFFICE;475;Meu Wi-Fi INTELBRAS;Sim;redes_home_office;Redes Home Office
REDES HOME OFFICE;475;NBOX;Nâo;redes_home_office;Redes Home Office
REDES HOME OFFICE;475;NCLOUD;Nâo;redes_home_office;Redes Home Office
REDES HOME OFFICE;475;NPLUG;Nâo;redes_home_office;Redes Home Office
REDES HOME OFFICE;476;PEF 132;Nâo;redes_home_office;Redes HO
REDES HOME OFFICE;475;PEG 132 B;Nâo;redes_home_office;Redes HO
REDES HOME OFFICE;475;PEG 232 Express;Nâo;redes_home_office;Redes HO
REDES HOME OFFICE;476;Remotize;Sim;redes_home_office;Redes Home Office
REDES HOME OFFICE;475;RF 301K;Sim;redes_home_office;Redes Home Office
REDES HOME OFFICE;475;RG 1200;Sim;redes_home_office;Redes Home Office
REDES HOME OFFICE;475;RX 1500;Sim;redes_home_office;Redes Home Office
REDES HOME OFFICE;475;RX 3000;Sim;redes_home_office;Redes Home Office
REDES HOME OFFICE;475;SR1041E;Sim;redes_home_office;Redes Home Office
REDES HOME OFFICE;475;Twibi Fast;Sim;redes_home_office;Redes Home Office
REDES HOME OFFICE;475;TWIBI FORCE AX;Sim;redes_home_office;Redes Home Office
REDES HOME OFFICE;475;Twibi Force Plug;Sim;redes_home_office;Redes Home Office
REDES HOME OFFICE;475;Twibi Giga;Sim;redes_home_office;Redes Home Office
REDES HOME OFFICE;475;Twibi Giga+;Sim;redes_home_office;Redes Home Office
REDES HOME OFFICE;475;W4-300F;Sim;redes_home_office;Redes Home Office
REDES HOME OFFICE;475;W5-1200F;Sim;redes_home_office;Redes Home Office
REDES HOME OFFICE;475;W5-1200G;Sim;redes_home_office;Redes Home Office
REDES HOME OFFICE;475;W5-1200GS;Sim;redes_home_office;Redes Home Office
REDES HOME OFFICE;475;W5-2100;Sim;redes_home_office;Redes Home Office
REDES HOME OFFICE;475;W6-1500;Sim;redes_home_office;Redes Home Office
REDES HOME OFFICE;475;WAG 200 E;Nâo;redes_home_office;Redes Home Office
REDES HOME OFFICE;475;WAS 200 E;Nâo;redes_home_office;Redes Home Office
REDES HOME OFFICE;475;WBG 901;Nâo;redes_home_office;Redes Home Office
REDES HOME OFFICE;475;WBN 240;Nâo;redes_home_office;Redes Home Office
